ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_gas_input[Wh];i_emission-of-burn[Wh]
e_heat_2434;2023-04-04 11:01:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2435;2023-04-04 11:01:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2436;2023-04-04 11:01:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2437;2023-04-04 11:01:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2438;2023-04-04 11:02:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2439;2023-04-04 11:02:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2440;2023-04-04 11:02:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2441;2023-04-04 11:02:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2442;2023-04-04 11:03:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2443;2023-04-04 11:03:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2444;2023-04-04 11:03:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2445;2023-04-04 11:03:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2446;2023-04-04 11:04:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2447;2023-04-04 11:04:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2448;2023-04-04 11:04:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2449;2023-04-04 11:04:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2450;2023-04-04 11:05:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2451;2023-04-04 11:05:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2452;2023-04-04 11:05:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2453;2023-04-04 11:05:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2454;2023-04-04 11:05:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2455;2023-04-04 11:06:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2456;2023-04-04 11:06:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2457;2023-04-04 11:06:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2458;2023-04-04 11:06:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2459;2023-04-04 11:07:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2460;2023-04-04 11:07:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2461;2023-04-04 11:07:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2462;2023-04-04 11:07:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2463;2023-04-04 11:08:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2464;2023-04-04 11:08:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2465;2023-04-04 11:08:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2466;2023-04-04 11:08:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2467;2023-04-04 11:09:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2468;2023-04-04 11:09:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2469;2023-04-04 11:09:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2470;2023-04-04 11:09:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2471;2023-04-04 11:09:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2472;2023-04-04 11:10:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2473;2023-04-04 11:10:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2474;2023-04-04 11:10:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2475;2023-04-04 11:10:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2476;2023-04-04 11:11:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2477;2023-04-04 11:11:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2478;2023-04-04 11:11:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2479;2023-04-04 11:11:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2480;2023-04-04 11:12:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2481;2023-04-04 11:12:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2482;2023-04-04 11:12:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2483;2023-04-04 11:12:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2484;2023-04-04 11:13:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2485;2023-04-04 11:13:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2486;2023-04-04 11:13:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2487;2023-04-04 11:13:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2488;2023-04-04 11:13:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2489;2023-04-04 11:14:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2490;2023-04-04 11:14:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2491;2023-04-04 11:14:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2492;2023-04-04 11:15:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2493;2023-04-04 11:15:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2494;2023-04-04 11:15:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2495;2023-04-04 11:15:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2496;2023-04-04 11:15:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2497;2023-04-04 11:16:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2498;2023-04-04 11:16:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2499;2023-04-04 11:16:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2500;2023-04-04 11:16:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2501;2023-04-04 11:17:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2502;2023-04-04 11:17:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2503;2023-04-04 11:17:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2504;2023-04-04 11:17:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2505;2023-04-04 11:18:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2506;2023-04-04 11:18:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2507;2023-04-04 11:18:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2508;2023-04-04 11:18:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2509;2023-04-04 11:18:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2510;2023-04-04 11:19:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2511;2023-04-04 11:19:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2512;2023-04-04 11:19:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2513;2023-04-04 11:19:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2514;2023-04-04 11:20:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2515;2023-04-04 11:20:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2516;2023-04-04 11:20:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2517;2023-04-04 11:20:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2518;2023-04-04 11:21:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2519;2023-04-04 11:21:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2520;2023-04-04 11:21:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2521;2023-04-04 11:21:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2522;2023-04-04 11:22:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2523;2023-04-04 11:22:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2524;2023-04-04 11:22:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2525;2023-04-04 11:22:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2526;2023-04-04 11:23:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2527;2023-04-04 11:23:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2528;2023-04-04 11:23:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2529;2023-04-04 11:23:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2530;2023-04-04 11:24:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2531;2023-04-04 11:24:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2532;2023-04-04 11:24:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2533;2023-04-04 11:24:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2534;2023-04-04 11:24:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2535;2023-04-04 11:25:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2536;2023-04-04 11:25:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2537;2023-04-04 11:25:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2538;2023-04-04 11:25:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2539;2023-04-04 11:26:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2540;2023-04-04 11:26:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2541;2023-04-04 11:26:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2542;2023-04-04 11:26:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2543;2023-04-04 11:27:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2544;2023-04-04 11:27:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2545;2023-04-04 11:27:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2546;2023-04-04 11:27:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2547;2023-04-04 11:28:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2548;2023-04-04 11:28:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2549;2023-04-04 11:28:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2550;2023-04-04 11:28:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2551;2023-04-04 11:29:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2552;2023-04-04 11:29:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2553;2023-04-04 11:29:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2554;2023-04-04 11:29:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2555;2023-04-04 11:30:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2556;2023-04-04 11:30:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2557;2023-04-04 11:30:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2558;2023-04-04 11:30:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2559;2023-04-04 11:31:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2560;2023-04-04 11:31:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2561;2023-04-04 11:31:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2562;2023-04-04 11:31:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2563;2023-04-04 11:31:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2564;2023-04-04 11:32:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2565;2023-04-04 11:32:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2566;2023-04-04 11:32:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2567;2023-04-04 11:32:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2568;2023-04-04 11:33:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2569;2023-04-04 11:33:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2570;2023-04-04 11:33:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2571;2023-04-04 11:33:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2572;2023-04-04 11:34:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2573;2023-04-04 11:34:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2574;2023-04-04 11:34:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2575;2023-04-04 11:34:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2576;2023-04-04 11:35:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2577;2023-04-04 11:35:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2578;2023-04-04 11:35:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2579;2023-04-04 11:35:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2580;2023-04-04 11:35:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2581;2023-04-04 11:36:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2582;2023-04-04 11:36:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2583;2023-04-04 11:36:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2584;2023-04-04 11:36:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2585;2023-04-04 11:37:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2586;2023-04-04 11:37:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2587;2023-04-04 11:37:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2588;2023-04-04 11:37:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2589;2023-04-04 11:38:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2590;2023-04-04 11:38:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2591;2023-04-04 11:38:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2592;2023-04-04 11:38:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2593;2023-04-04 11:39:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2594;2023-04-04 11:39:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2595;2023-04-04 11:39:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2596;2023-04-04 11:39:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2597;2023-04-04 11:40:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2598;2023-04-04 11:40:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2599;2023-04-04 11:40:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2600;2023-04-04 11:40:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2601;2023-04-04 11:40:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2602;2023-04-04 11:41:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2603;2023-04-04 11:41:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2604;2023-04-04 11:41:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2605;2023-04-04 11:41:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2606;2023-04-04 11:42:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2607;2023-04-04 11:42:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2608;2023-04-04 11:42:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2609;2023-04-04 11:42:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2610;2023-04-04 11:43:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2611;2023-04-04 11:43:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2612;2023-04-04 11:43:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2613;2023-04-04 11:43:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2614;2023-04-04 11:44:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2615;2023-04-04 11:44:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2616;2023-04-04 11:44:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2617;2023-04-04 11:44:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2618;2023-04-04 11:45:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2619;2023-04-04 11:45:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2620;2023-04-04 11:45:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2621;2023-04-04 11:45:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2622;2023-04-04 11:46:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2623;2023-04-04 11:46:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2624;2023-04-04 11:46:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2625;2023-04-04 11:46:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2626;2023-04-04 11:46:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2627;2023-04-04 11:47:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2628;2023-04-04 11:47:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2629;2023-04-04 11:47:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2630;2023-04-04 11:47:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2631;2023-04-04 11:48:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2632;2023-04-04 11:48:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2633;2023-04-04 11:48:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2634;2023-04-04 11:48:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2635;2023-04-04 11:49:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2636;2023-04-04 11:49:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2637;2023-04-04 11:49:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2638;2023-04-04 11:49:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2639;2023-04-04 11:50:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2640;2023-04-04 11:50:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2641;2023-04-04 11:50:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2642;2023-04-04 11:50:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2643;2023-04-04 11:51:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2644;2023-04-04 11:51:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2645;2023-04-04 11:51:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2646;2023-04-04 11:51:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2647;2023-04-04 11:51:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2648;2023-04-04 11:52:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2649;2023-04-04 11:52:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2650;2023-04-04 11:52:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2651;2023-04-04 11:52:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2652;2023-04-04 11:53:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2653;2023-04-04 11:53:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2654;2023-04-04 11:53:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2655;2023-04-04 11:53:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2656;2023-04-04 11:54:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2657;2023-04-04 11:54:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2658;2023-04-04 11:54:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2659;2023-04-04 11:54:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2660;2023-04-04 11:55:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2661;2023-04-04 11:55:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2662;2023-04-04 11:55:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2663;2023-04-04 11:55:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2664;2023-04-04 11:55:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2665;2023-04-04 11:56:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2666;2023-04-04 11:56:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2667;2023-04-04 11:56:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2668;2023-04-04 11:56:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2669;2023-04-04 11:57:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2670;2023-04-04 11:57:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2671;2023-04-04 11:57:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2672;2023-04-04 11:57:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2673;2023-04-04 11:58:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2674;2023-04-04 11:58:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2675;2023-04-04 11:58:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2676;2023-04-04 11:58:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2677;2023-04-04 11:59:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2678;2023-04-04 11:59:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2679;2023-04-04 11:59:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2680;2023-04-04 11:59:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2681;2023-04-04 12:00:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2682;2023-04-04 12:00:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2683;2023-04-04 12:00:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2684;2023-04-04 12:00:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2685;2023-04-04 12:01:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2686;2023-04-04 12:01:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2687;2023-04-04 12:01:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2688;2023-04-04 12:01:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2689;2023-04-04 12:01:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2690;2023-04-04 12:02:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2691;2023-04-04 12:02:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2692;2023-04-04 12:02:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2693;2023-04-04 12:02:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2694;2023-04-04 12:03:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2695;2023-04-04 12:03:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2696;2023-04-04 12:03:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2697;2023-04-04 12:03:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2698;2023-04-04 12:04:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2699;2023-04-04 12:04:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2700;2023-04-04 12:04:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2701;2023-04-04 12:04:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2702;2023-04-04 12:05:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2703;2023-04-04 12:05:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2704;2023-04-04 12:05:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2705;2023-04-04 12:05:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2706;2023-04-04 12:06:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2707;2023-04-04 12:06:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2708;2023-04-04 12:06:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2709;2023-04-04 12:06:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2710;2023-04-04 12:06:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2711;2023-04-04 12:07:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2712;2023-04-04 12:07:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2713;2023-04-04 12:07:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2714;2023-04-04 12:07:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2715;2023-04-04 12:08:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2716;2023-04-04 12:08:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2717;2023-04-04 12:08:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2718;2023-04-04 12:08:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2719;2023-04-04 12:09:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2720;2023-04-04 12:09:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2721;2023-04-04 12:09:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2722;2023-04-04 12:09:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2723;2023-04-04 12:10:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2724;2023-04-04 12:10:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2725;2023-04-04 12:10:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2726;2023-04-04 12:10:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2727;2023-04-04 12:11:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2728;2023-04-04 12:11:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_2729;2023-04-04 12:11:33;900.0;0.0138019093344;0.02;0.49392;0.49392
